Date,Time,Currency,Impact,Title,Actual,Forecast,Previous,Alerts
11-09-2018,8:30,USD,M,Core PPI m/m,0.50%,0.20%,0.20%,
11-09-2018,8:50,GBP,L,NIESR GDP Estimate,0.40%,,0.60%,0.70%
11-09-2018,9:05,USD,M,FOMC Member Quarles Speaks,,,,
11-09-2018,10:00,USD,L,Final Wholesale Inventories m/m,0.40%,0.30%,0.30%,
11-09-2018,10:00,USD,L,Prelim UoM Inflation Expectations,2.80%,,2.90%,2.80%
11-09-2018,10:00,USD,M,Prelim UoM Consumer Sentiment,98.3,98,98.6,99
11-11-2018,18:50,JPY,L,PPI y/y,2.90%,2.80%,3.00%,
11-12-2018,0:01,CAD,N,Bank Holiday [All Day],,,,
11-12-2018,0:01,USD,N,Bank Holiday [All Day],,,,
11-12-2018,0:59,JPY,L,Prelim Machine Tool Orders y/y,-1.10%,,2.90%,2.80%
11-12-2018,4:00,EUR,L,Italian Industrial Production m/m,-0.20%,-0.50%,1.70%,
11-12-2018,14:30,USD,M,FOMC Member Daly Speaks,,,,
11-12-2018,16:45,NZD,L,FPI m/m,-0.60%,,-0.10%,
11-12-2018,19:30,AUD,M,NAB Business Confidence,4,,6,
11-12-2018,22:35,JPY,L,30-y Bond Auction,0.87|4.0,,0.90|3.9,
11-13-2018,2:00,EUR,L,German Final CPI m/m,0.20%,0.20%,0.20%,
11-13-2018,2:45,EUR,L,French Prelim Private Payrolls q/q,0.20%,0.30%,0.10%,0.20%
11-13-2018,3:15,CHF,L,PPI m/m,0.20%,0.10%,-0.20%,
11-13-2018,3:45,CNY,L,M2 Money Supply y/y,8.00%,8.30%,8.30%,
11-13-2018,3:45,CNY,L,New Loans,697B,915B,1380B,
11-13-2018,4:30,GBP,H,Average Earnings Index 3m/y,3.00%,3.00%,2.80%,2.70%
11-13-2018,4:30,GBP,L,Claimant Count Change,20.2K,4.3K,23.2K,18.5K
11-13-2018,4:30,GBP,M,Unemployment Rate,4.10%,4.00%,4.00%,
11-13-2018,5:00,EUR,L,ZEW Economic Sentiment,-22,-17.3,-19.4,
11-13-2018,5:00,EUR,M,German ZEW Economic Sentiment,-24.1,-24.2,-24.7,
11-13-2018,5:14,USD,L,NFIB Small Business Index,107.4,108,107.9,
11-13-2018,10:00,USD,M,FOMC Member Brainard Speaks,,,,
11-13-2018,14:00,USD,L,Federal Budget Balance,-100.5B,-116.6B,119.1B,
11-13-2018,14:00,USD,L,Loan Officer Survey,,,,
11-13-2018,18:30,AUD,M,Westpac Consumer Sentiment,2.80%,,1.00%,
11-13-2018,18:50,JPY,L,Prelim GDP Price Index y/y,-0.30%,-0.10%,0.00%,0.10%
11-13-2018,18:50,JPY,M,Prelim GDP q/q,-0.30%,-0.30%,0.70%,0.50%
11-13-2018,19:30,AUD,H,Wage Price Index q/q,0.60%,0.60%,0.50%,0.60%
11-13-2018,21:00,CNY,L,Retail Sales y/y,8.60%,9.20%,9.20%,
11-13-2018,21:00,CNY,L,Unemployment Rate,4.90%,,4.90%,
11-13-2018,21:00,CNY,M,Fixed Asset Investment ytd/y,5.70%,5.50%,5.40%,
11-13-2018,21:00,CNY,M,Industrial Production y/y,5.90%,5.80%,5.80%,
11-13-2018,23:30,JPY,L,Tertiary Industry Activity m/m,-1.10%,-0.40%,0.40%,0.50%
11-13-2018,23:32,JPY,L,Revised Industrial Production m/m,-0.40%,-1.10%,-1.10%,
11-14-2018,2:00,EUR,H,German Prelim GDP q/q,-0.20%,-0.10%,0.50%,
11-14-2018,2:45,EUR,L,French Final CPI m/m,0.10%,0.10%,0.10%,
11-14-2018,4:30,GBP,H,CPI y/y,2.40%,2.50%,2.40%,
11-14-2018,4:30,GBP,L,Core CPI y/y,1.90%,1.90%,1.90%,
11-14-2018,4:30,GBP,L,HPI y/y,3.50%,3.30%,3.10%,3.20%
11-14-2018,4:30,GBP,L,PPI Output m/m,0.30%,0.20%,0.40%,
11-14-2018,4:30,GBP,M,PPI Input m/m,0.80%,0.60%,1.40%,1.30%
11-14-2018,4:30,GBP,M,RPI y/y,3.30%,3.40%,3.30%,
11-14-2018,5:00,EUR,L,Flash Employment Change q/q,0.20%,,0.40%,
11-14-2018,5:00,EUR,L,Industrial Production m/m,-0.30%,-0.40%,1.10%,1.00%
11-14-2018,5:00,EUR,M,Flash GDP q/q,0.20%,0.20%,0.20%,
11-14-2018,5:33,EUR,L,German 30-y Bond Auction,1.04|1.2,,1.04|1.4,
11-14-2018,8:30,USD,H,Core CPI m/m,0.20%,0.20%,0.10%,
11-14-2018,8:30,USD,H,CPI m/m,0.30%,0.30%,0.10%,
11-14-2018,10:00,USD,M,FOMC Member Quarles Speaks,,,,
11-14-2018,18:00,USD,H,Fed Chair Powell Speaks,,,,
11-14-2018,19:00,AUD,L,MI Inflation Expectations,3.60%,,4.00%,
11-14-2018,19:30,AUD,H,Employment Change,32.8K,19.9K,7.8K,5.6K
11-14-2018,19:30,AUD,H,Unemployment Rate,5.00%,5.10%,5.00%,
11-14-2018,21:00,AUD,M,RBA Assist Gov Debelle Speaks,,,,
11-15-2018,2:00,CNY,L,Foreign Direct Investment ytd/y,3.30%,,2.90%,
11-15-2018,4:30,GBP,H,Retail Sales m/m,-0.50%,0.20%,-0.40%,-0.80%
11-15-2018,5:00,EUR,L,Trade Balance,13.4B,16.4B,16.8B,16.6B
11-15-2018,8:00,GBP,M,MPC Member Tenreyro Speaks,,,,
11-15-2018,8:30,CAD,L,ADP Non-Farm Employment Change,-23.0K,,66.9K,28.8K
11-15-2018,8:30,USD,H,Core Retail Sales m/m,0.70%,0.50%,-0.10%,
11-15-2018,8:30,USD,H,Retail Sales m/m,0.80%,0.60%,-0.10%,0.10%
11-15-2018,8:30,USD,L,Empire State Manufacturing Index,23.3,19.9,21.1,
11-15-2018,8:30,USD,L,Import Prices m/m,0.50%,0.10%,0.20%,0.50%
11-15-2018,8:30,USD,L,Unemployment Claims,216K,213K,214K,
11-15-2018,8:30,USD,M,Philly Fed Manufacturing Index,12.9,20.1,22.2,
11-15-2018,10:00,USD,L,Business Inventories m/m,0.30%,0.30%,0.50%,
11-15-2018,10:00,USD,M,FOMC Member Quarles Speaks,,,,
11-15-2018,10:30,USD,L,Natural Gas Storage,39B,35B,65B,
11-15-2018,11:00,USD,M,Crude Oil Inventories,10.3M,2.9M,5.8M,
11-15-2018,11:30,USD,H,Fed Chair Powell Speaks,,,,
11-15-2018,13:00,USD,M,FOMC Member Bostic Speaks,,,,
11-15-2018,16:30,NZD,M,Business NZ Manufacturing Index,53.5,,51.9,51.7
11-16-2018,2:00,EUR,L,German WPI m/m,0.30%,0.20%,0.40%,
11-16-2018,3:30,EUR,H,ECB President Draghi Speaks,,,,
11-16-2018,5:00,EUR,L,Final Core CPI y/y,1.10%,1.10%,1.10%,
11-16-2018,5:00,EUR,L,Final CPI y/y,2.20%,2.20%,2.10%,
11-16-2018,5:08,EUR,L,Italian Trade Balance,1.27B,2.87B,2.49B,2.56B
11-16-2018,8:00,EUR,M,German Buba President Weidmann Speaks,,,,
11-16-2018,8:30,CAD,L,Foreign Securities Purchases,7.70B,0.30B,2.63B,2.82B
11-16-2018,8:30,CAD,M,Manufacturing Sales m/m,0.20%,0.10%,-0.50%,-0.40%
11-16-2018,9:15,USD,L,Capacity Utilization Rate,78.40%,78.30%,78.50%,78.10%
11-16-2018,9:15,USD,L,Industrial Production m/m,0.10%,0.20%,0.20%,0.30%
11-16-2018,9:30,GBP,L,CB Leading Index m/m,-0.40%,,-0.20%,
11-16-2018,10:30,AUD,L,CB Leading Index m/m,-0.10%,,0.20%,
11-16-2018,16:00,USD,L,TIC Long-Term Purchases,30.8B,46.2B,131.7B,131.8B
11-18-2018,16:45,NZD,L,PPI Input q/q,1.40%,0.80%,1.00%,
11-18-2018,16:45,NZD,L,PPI Output q/q,1.50%,0.90%,0.90%,
11-18-2018,18:50,JPY,L,Trade Balance,-0.30T,-0.48T,-0.14T,-0.24T
11-18-2018,19:01,GBP,L,Rightmove HPI m/m,-1.70%,,1.00%,
11-19-2018,0:01,EUR,L,Eurogroup Meetings [All Day],,,,
11-19-2018,4:00,EUR,L,Current Account,17.0B,24.2B,24.3B,23.9B
11-19-2018,6:00,EUR,L,German Buba Monthly Report,,,,
11-19-2018,10:00,USD,L,NAHB Housing Market Index,60,67,68,
11-19-2018,10:45,USD,L,FOMC Member Williams Speaks,,,,
11-19-2018,19:30,AUD,M,Monetary Policy Meeting Minutes,,,,
11-20-2018,0:01,EUR,L,ECOFIN Meetings [All Day],,,,
11-20-2018,2:00,EUR,L,German PPI m/m,0.30%,0.30%,0.50%,
11-20-2018,2:08,CHF,L,Trade Balance,3.75B,2.89B,2.23B,2.43B
11-20-2018,3:20,AUD,M,RBA Gov Lowe Speaks,,,,
11-20-2018,5:00,GBP,H,Inflation Report Hearings,,,,
11-20-2018,6:00,GBP,L,CBI Industrial Order Expectations,10,-6,-6,
11-20-2018,8:30,USD,M,Building Permits,1.26M,1.26M,1.27M,1.24M
11-20-2018,8:30,USD,M,Housing Starts,1.23M,1.23M,1.21M,1.20M
11-20-2018,9:34,NZD,L,GDT Price Index,-3.50%,,-2.00%,
11-20-2018,10:00,EUR,M,German Buba President Weidmann Speaks,,,,
11-20-2018,12:45,CAD,M,Gov Council Member Wilkins Speaks,,,,
11-20-2018,17:00,CAD,M,Gov Council Member Lane Speaks,,,,
11-20-2018,18:30,AUD,L,MI Leading Index m/m,0.10%,,0.00%,-0.10%
11-20-2018,21:00,NZD,L,Credit Card Spending y/y,6.30%,,7.80%,
11-20-2018,23:30,JPY,L,All Industries Activity m/m,-0.90%,-0.80%,0.40%,0.50%
11-21-2018,4:30,GBP,M,Public Sector Net Borrowing,8.0B,5.6B,2.0B,3.3B
11-21-2018,8:30,CAD,L,Wholesale Sales m/m,-0.50%,0.10%,-0.10%,
11-21-2018,8:30,USD,H,Core Durable Goods Orders m/m,0.10%,0.40%,0.00%,0.10%
11-21-2018,8:30,USD,L,Unemployment Claims,224K,215K,221K,216K
11-21-2018,8:30,USD,M,Durable Goods Orders m/m,-4.40%,-2.20%,0.70%,0.80%
11-21-2018,10:00,USD,L,CB Leading Index m/m,0.10%,0.20%,0.60%,0.50%
11-21-2018,10:00,USD,L,Existing Home Sales,5.22M,5.20M,5.15M,
11-21-2018,10:00,USD,L,Revised UoM Inflation Expectations,2.80%,,2.80%,
11-21-2018,10:00,USD,M,Revised UoM Consumer Sentiment,97.5,98.4,98.3,
11-21-2018,10:30,USD,M,Crude Oil Inventories,4.9M,2.5M,10.3M,
11-21-2018,12:00,USD,L,Natural Gas Storage,-134B,-105B,39B,
11-21-2018,16:45,NZD,L,Visitor Arrivals m/m,4.00%,,-1.70%,-1.90%
11-21-2018,18:30,JPY,L,National Core CPI y/y,1.00%,1.00%,1.00%,
11-22-2018,0:01,JPY,N,Bank Holiday [All Day],,,,
11-22-2018,0:01,USD,N,Bank Holiday [All Day],,,,
11-22-2018,4:49,EUR,L,Spanish 10-y Bond Auction,1.61|1.6,,1.64|2.1,
11-22-2018,7:30,EUR,L,ECB Monetary Policy Meeting Accounts,,,,
11-22-2018,7:39,GBP,H,Prime Minister May Speaks,,,,
11-22-2018,8:30,CAD,L,Corporate Profits q/q,3.90%,,1.00%,
11-22-2018,9:45,CAD,L,Gov Council Member Wilkins Speaks,,,,
11-22-2018,9:57,EUR,L,Consumer Confidence,-4,-3,-3,
11-22-2018,10:30,CAD,L,BOC Financial System Review,,,,
11-22-2018,15:55,GBP,M,MPC Member Saunders Speaks,,,,
11-23-2018,2:00,EUR,L,German Final GDP q/q,-0.20%,-0.20%,-0.20%,
11-23-2018,3:15,EUR,M,French Flash Manufacturing PMI,50.7,51.3,51.2,
11-23-2018,3:15,EUR,M,French Flash Services PMI,55,54.9,55.3,55.6
11-23-2018,3:30,EUR,M,German Flash Manufacturing PMI,51.6,52.3,52.2,52.3
11-23-2018,3:30,EUR,M,German Flash Services PMI,53.3,54.6,54.7,53.6
11-23-2018,4:00,EUR,M,Flash Manufacturing PMI,51.5,52,52,52.1
11-23-2018,4:00,EUR,M,Flash Services PMI,53.1,53.6,53.7,53.3
11-23-2018,8:30,CAD,H,Core Retail Sales m/m,0.10%,0.30%,-0.40%,
11-23-2018,8:30,CAD,H,CPI m/m,0.30%,0.10%,-0.40%,
11-23-2018,8:30,CAD,L,Core CPI m/m,0.40%,,0.00%,
11-23-2018,8:30,CAD,M,Common CPI y/y,1.90%,1.90%,1.90%,
11-23-2018,8:30,CAD,M,Median CPI y/y,2.00%,2.00%,1.90%,2.00%
11-23-2018,8:30,CAD,M,Retail Sales m/m,0.20%,0.10%,-0.10%,
11-23-2018,8:30,CAD,M,Trimmed CPI y/y,2.10%,2.10%,2.00%,2.10%
11-23-2018,8:59,EUR,L,Belgian NBB Business Climate,0.4,-1.8,-1.1,
11-23-2018,9:45,USD,L,Flash Manufacturing PMI,55.4,55.8,55.7,55.9
11-23-2018,9:45,USD,L,Flash Services PMI,54.4,55,54.8,54.7
11-25-2018,0:01,EUR,H,EU Economic Summit [All Day],,,,
11-25-2018,16:45,NZD,H,Retail Sales q/q,0.00%,1.00%,1.10%,
11-25-2018,16:45,NZD,M,Core Retail Sales q/q,0.40%,1.50%,1.30%,1.40%
11-25-2018,17:15,AUD,M,RBA Gov Lowe Speaks,,,,
11-25-2018,19:30,JPY,L,Flash Manufacturing PMI,51.8,53,52.9,53.1
11-25-2018,22:00,AUD,M,RBA Assist Gov Kent Speaks,,,,
11-26-2018,4:00,EUR,M,German Ifo Business Climate,102,102.3,102.9,102.8
11-26-2018,4:30,GBP,L,High Street Lending,39.7K,38.9K,38.7K,38.5K
11-26-2018,9:00,CNY,L,CB Leading Index m/m,1.20%,,1.00%,1.20%
11-26-2018,9:00,EUR,H,ECB President Draghi Speaks,,,,
11-26-2018,13:30,GBP,H,BOE Gov Carney Speaks,,,,
11-26-2018,16:45,NZD,M,Trade Balance,-1295M,-850M,-1596M,-1560M
11-26-2018,18:50,JPY,L,SPPI y/y,1.30%,1.20%,1.10%,1.20%
11-27-2018,0:00,JPY,L,BOJ Core CPI y/y,0.60%,0.50%,0.50%,
11-27-2018,6:00,GBP,L,CBI Realized Sales,19,10,5,
11-27-2018,8:30,USD,M,FOMC Member Clarida Speaks,,,,
11-27-2018,9:00,USD,L,HPI m/m,0.20%,0.40%,0.40%,0.30%
11-27-2018,9:00,USD,L,S+P/CS Composite-20 HPI y/y,5.10%,5.30%,5.50%,
11-27-2018,10:00,USD,H,CB Consumer Confidence,135.7,136.2,137.9,
11-27-2018,14:30,USD,M,FOMC Member Bostic Speaks,,,,
11-27-2018,15:00,NZD,H,RBNZ Financial Stability Report,,,,
11-27-2018,17:00,NZD,H,RBNZ Gov Orr Speaks,,,,
11-27-2018,19:00,NZD,H,RBNZ Gov Orr Speaks,,,,
11-27-2018,19:01,GBP,L,BRC Shop Price Index y/y,0.10%,,-0.20%,
11-27-2018,19:30,AUD,M,Construction Work Done q/q,-2.80%,0.90%,1.80%,1.60%
11-28-2018,2:00,EUR,L,German GfK Consumer Climate,10.4,10.5,10.6,
11-28-2018,4:00,CHF,L,Credit Suisse Economic Expectations,-42.3,,-39.1,
11-28-2018,4:00,EUR,L,M3 Money Supply y/y,3.90%,3.50%,3.60%,3.50%
11-28-2018,4:03,EUR,L,Private Loans y/y,3.20%,3.20%,3.20%,3.10%
11-28-2018,5:34,EUR,L,German 10-y Bond Auction,0.34|1.6,,0.42|1.4,
11-28-2018,8:30,USD,H,Prelim GDP q/q,3.50%,3.60%,3.50%,
11-28-2018,8:30,USD,L,Goods Trade Balance,-77.2B,-76.7B,-76.3B,-76.0B
11-28-2018,8:30,USD,L,Prelim GDP Price Index q/q,1.70%,1.70%,1.70%,
11-28-2018,8:30,USD,L,Prelim Wholesale Inventories m/m,0.70%,0.50%,0.40%,0.30%
11-28-2018,10:00,USD,L,New Home Sales,544K,583K,597K,553K
11-28-2018,10:00,USD,L,Richmond Manufacturing Index,14,16,15,
11-28-2018,10:30,USD,M,Crude Oil Inventories,3.6M,0.6M,4.9M,
11-28-2018,11:40,GBP,H,Bank Stress Test Results,,,,
11-28-2018,11:40,GBP,L,FPC Statement,,,,
11-28-2018,11:40,GBP,M,BOE Financial Stability Report,,,,
11-28-2018,11:45,GBP,H,BOE Gov Carney Speaks,,,,
11-28-2018,12:00,USD,H,Fed Chair Powell Speaks,,,,
11-28-2018,18:50,JPY,L,Retail Sales y/y,3.50%,2.70%,2.20%,2.10%
11-28-2018,19:00,NZD,H,ANZ Business Confidence,-37.1,,-37.1,
11-28-2018,19:30,AUD,H,Private Capital Expenditure q/q,-0.50%,1.10%,-0.90%,-2.50%
11-28-2018,23:00,AUD,L,HIA New Home Sales m/m,-0.80%,,1.10%,
11-29-2018,0:01,EUR,M,German Prelim CPI m/m [All Day],0.10%,0.20%,0.20%,
11-29-2018,1:45,CHF,L,GDP q/q,-0.20%,0.40%,0.70%,
11-29-2018,2:45,EUR,L,French Consumer Spending m/m,0.80%,0.50%,-2.00%,-1.70%
11-29-2018,2:45,EUR,L,French Prelim GDP q/q,0.40%,0.40%,0.40%,
11-29-2018,3:00,EUR,L,Spanish Flash CPI y/y,1.70%,2.00%,2.30%,
11-29-2018,3:55,EUR,L,German Unemployment Change,-16K,-10K,-12K,-11K
11-29-2018,4:30,GBP,L,M4 Money Supply m/m,0.70%,0.30%,-0.30%,
11-29-2018,4:30,GBP,L,Mortgage Approvals,67K,65K,66K,65K
11-29-2018,4:30,GBP,M,Net Lending to Individuals m/m,5.0B,4.5B,4.9B,4.7B
11-29-2018,5:21,EUR,L,Italian 10-y Bond Auction,3.24|1.4,,3.36|1.5,
11-29-2018,6:30,EUR,L,ECB Financial Stability Review,,,,
11-29-2018,8:30,CAD,M,Current Account,-10.3B,-11.9B,-16.7B,-15.9B
11-29-2018,8:30,USD,L,Personal Income m/m,0.50%,0.40%,0.20%,
11-29-2018,8:30,USD,L,Unemployment Claims,234K,221K,224K,
11-29-2018,8:30,USD,M,Core PCE Price Index m/m,0.10%,0.20%,0.20%,
11-29-2018,8:30,USD,M,Personal Spending m/m,0.60%,0.40%,0.20%,0.40%
11-29-2018,8:37,GBP,L,GfK Consumer Confidence,-13,-11,-10,
11-29-2018,10:00,USD,L,Pending Home Sales m/m,-2.60%,0.80%,0.70%,0.50%
11-29-2018,10:30,USD,L,Natural Gas Storage,-59B,-76B,-134B,
11-29-2018,14:00,USD,H,FOMC Meeting Minutes,,,,
11-29-2018,16:45,NZD,L,Building Consents m/m,1.50%,,-1.30%,-1.50%
11-29-2018,18:30,JPY,L,Tokyo Core CPI y/y,1.00%,1.10%,1.00%,
11-29-2018,18:30,JPY,L,Unemployment Rate,2.40%,2.30%,2.30%,
11-29-2018,18:50,JPY,L,Prelim Industrial Production m/m,2.90%,1.30%,-0.40%,-1.10%
11-29-2018,19:30,AUD,L,Private Sector Credit m/m,0.40%,0.40%,0.40%,
11-29-2018,19:59,CNY,M,Manufacturing PMI,50,50.2,50.2,
11-29-2018,20:00,CNY,M,Non-Manufacturing PMI,53.4,53.8,53.9,
11-29-2018,20:00,NZD,H,RBNZ Gov Orr Speaks,,,,
11-30-2018,0:00,JPY,L,Consumer Confidence,42.9,43.3,43,
11-30-2018,0:01,All,H,G20 Meetings [Day 1],,,,
11-30-2018,0:02,JPY,L,Housing Starts y/y,0.30%,0.40%,-1.50%,
11-30-2018,1:59,GBP,L,Nationwide HPI m/m,0.30%,0.10%,0.00%,
11-30-2018,2:00,EUR,L,German Import Prices m/m,1.00%,0.40%,0.40%,
11-30-2018,2:00,EUR,L,German Retail Sales m/m,-0.30%,0.40%,0.10%,
11-30-2018,2:45,EUR,L,French Prelim CPI m/m,-0.20%,-0.20%,0.10%,
11-30-2018,3:00,CHF,M,KOF Economic Barometer,99.1,99.6,100.2,100.1
11-30-2018,4:00,EUR,L,Italian Monthly Unemployment Rate,10.60%,10.10%,10.30%,10.10%
11-30-2018,5:00,EUR,L,Italian Prelim CPI m/m,-0.10%,-0.30%,0.00%,
11-30-2018,5:00,EUR,L,Unemployment Rate,8.10%,8.00%,8.10%,
11-30-2018,5:00,EUR,M,Core CPI Flash Estimate y/y,1.00%,1.10%,1.10%,
11-30-2018,5:00,EUR,M,CPI Flash Estimate y/y,2.00%,2.10%,2.20%,
11-30-2018,8:30,CAD,H,GDP m/m,-0.10%,0.10%,0.10%,
11-30-2018,8:30,CAD,L,IPPI m/m,0.20%,-0.50%,0.20%,0.10%
11-30-2018,8:30,CAD,M,RMPI m/m,-2.40%,-5.20%,-1.00%,-0.90%
11-30-2018,9:00,USD,M,FOMC Member Williams Speaks,,,,
11-30-2018,9:45,USD,M,Chicago PMI,66.4,58.6,58.4,
12-01-2018,0:01,All,H,G20 Meetings [Day 2],,,,
12-01-2018,4:00,CHF,M,SNB Chairman Jordan Speaks,,,,
12-02-2018,16:30,AUD,L,AIG Manufacturing Index,51.3,,58.3,
12-02-2018,16:45,NZD,L,Overseas Trade Index q/q,-0.30%,0.10%,0.40%,0.60%
12-02-2018,18:50,JPY,L,Capital Spending q/y,4.50%,8.60%,12.80%,
12-02-2018,19:00,AUD,L,MI Inflation Gauge m/m,0.00%,,0.10%,
12-02-2018,19:30,AUD,L,ANZ Job Advertisements m/m,-0.30%,,0.30%,0.20%
12-02-2018,19:30,AUD,M,Building Approvals m/m,-1.50%,-1.40%,5.50%,3.30%
12-02-2018,19:30,AUD,M,Company Operating Profits q/q,1.90%,2.90%,2.40%,2.00%
12-02-2018,19:30,JPY,L,Final Manufacturing PMI,52.2,51.8,51.8,
12-02-2018,20:45,CNY,L,Caixin Manufacturing PMI,50.2,50.1,50.1,
12-03-2018,0:01,EUR,L,Eurogroup Meetings [All Day],,,,
12-03-2018,0:01,USD,L,Total Vehicle Sales [All Day],17.5M,17.3M,17.6M,
12-03-2018,0:30,AUD,L,Commodity Prices y/y,14.90%,,14.90%,13.10%
12-03-2018,3:15,CHF,L,Retail Sales y/y,0.80%,-0.70%,-2.50%,-2.70%
12-03-2018,3:15,EUR,L,Spanish Manufacturing PMI,52.6,51.5,51.8,
12-03-2018,3:30,CHF,L,Manufacturing PMI,57.7,56.3,57.4,
12-03-2018,3:45,EUR,L,Italian Manufacturing PMI,48.6,48.9,49.2,
12-03-2018,3:50,EUR,L,French Final Manufacturing PMI,50.8,50.7,50.7,
12-03-2018,3:55,EUR,L,German Final Manufacturing PMI,51.8,51.6,51.6,
12-03-2018,4:00,EUR,L,Final Manufacturing PMI,51.8,51.5,51.5,
12-03-2018,4:30,GBP,M,Manufacturing PMI,53.1,51.6,51.1,
12-03-2018,6:30,USD,M,FOMC Member Clarida Speaks,,,,
12-03-2018,8:00,USD,M,FOMC Member Quarles Speaks,,,,
12-03-2018,9:15,USD,M,FOMC Member Williams Speaks,,,,
12-03-2018,9:30,CAD,L,Manufacturing PMI,54.9,,53.9,
12-03-2018,9:45,USD,L,Final Manufacturing PMI,55.3,55.4,55.4,
12-03-2018,10:00,USD,H,ISM Manufacturing PMI,59.3,57.5,57.7,
12-03-2018,10:00,USD,L,Construction Spending m/m,-0.10%,0.40%,-0.10%,0.00%
12-03-2018,10:00,USD,L,ISM Manufacturing Prices,60.7,70.1,71.6,
12-03-2018,10:30,USD,M,FOMC Member Brainard Speaks,,,,
12-03-2018,12:30,GBP,M,MPC Member Haldane Speaks,,,,
12-03-2018,18:00,USD,H,Fed Chair Powell Speaks,,,,
12-03-2018,18:00,USD,M,FOMC Member Brainard Speaks,,,,
12-03-2018,18:50,JPY,L,Monetary Base y/y,6.10%,5.70%,5.90%,
12-03-2018,19:01,GBP,L,BRC Retail Sales Monitor y/y,-0.50%,,0.10%,
12-03-2018,19:30,AUD,M,Current Account,-10.7B,-10.2B,-12.1B,-13.5B
12-03-2018,22:30,AUD,H,RBA Rate Statement,,,,
12-03-2018,22:30,AUD,M,Cash Rate,1.50%,1.50%,1.50%,
12-03-2018,22:35,JPY,L,10-y Bond Auction,0.07|3.8,,0.14|4.3,
12-04-2018,0:01,EUR,L,ECOFIN Meetings [All Day],,,,
12-04-2018,2:45,EUR,L,French Gov Budget Balance,-87.0B,,-87.1B,
12-04-2018,3:00,EUR,L,Spanish Unemployment Change,-1.8K,34.2K,52.2K,
12-04-2018,3:15,CHF,L,CPI m/m,-0.30%,-0.10%,0.20%,
12-04-2018,4:15,GBP,H,BOE Gov Carney Speaks,,,,
12-04-2018,4:30,GBP,M,Construction PMI,53.4,52.5,53.2,
12-04-2018,5:00,EUR,L,PPI m/m,0.80%,0.50%,0.60%,0.50%
12-04-2018,8:30,CAD,L,Labor Productivity q/q,0.30%,0.40%,0.70%,
12-04-2018,9:35,NZD,L,GDT Price Index,2.20%,,-3.50%,
12-04-2018,10:00,USD,L,IBD/TIPP Economic Optimism,52.6,57.3,56.4,
12-04-2018,10:00,USD,M,FOMC Member Williams Speaks,,,,
12-04-2018,13:00,GBP,M,MPC Member Vlieghe Speaks,,,,
12-04-2018,16:30,AUD,L,AIG Services Index,55.1,,51.1,
12-04-2018,19:00,NZD,L,ANZ Commodity Prices m/m,-0.60%,,-2.40%,
12-04-2018,19:30,AUD,H,GDP q/q,0.30%,0.60%,0.90%,
12-04-2018,20:45,CNY,L,Caixin Services PMI,53.8,50.7,50.8,
12-05-2018,0:01,All,M,OPEC-JMMC Meetings [All Day],,,,
12-05-2018,3:15,EUR,L,Spanish Services PMI,54,53.9,54,
12-05-2018,3:30,EUR,M,ECB President Draghi Speaks,,,,
12-05-2018,3:45,EUR,L,Italian Services PMI,50.3,49.2,49.2,
12-05-2018,3:50,EUR,L,French Final Services PMI,55.1,55,55,
12-05-2018,3:55,EUR,L,German Final Services PMI,53.3,53.3,53.3,
12-05-2018,4:00,EUR,L,Final Services PMI,53.4,53.1,53.1,
12-05-2018,4:30,GBP,L,FPC Meeting Minutes,,,,
12-05-2018,4:30,GBP,M,Services PMI,50.4,52.5,52.2,
12-05-2018,4:41,EUR,L,Spanish 10-y Bond Auction,1.46|1.9,,1.61|1.6,
12-05-2018,5:00,EUR,L,Retail Sales m/m,0.30%,0.20%,-0.50%,0.00%
12-05-2018,10:00,CAD,H,BOC Rate Statement,,,,
12-05-2018,10:00,CAD,H,Overnight Rate,1.75%,1.75%,1.75%,
12-05-2018,14:00,USD,L,Beige Book,,,,
12-05-2018,19:30,AUD,H,Retail Sales m/m,0.30%,0.30%,0.10%,0.20%
12-05-2018,19:30,AUD,M,Trade Balance,2.32B,3.10B,2.94B,3.02B
12-05-2018,20:15,USD,M,FOMC Member Quarles Speaks,,,,
12-06-2018,0:01,All,H,OPEC Meetings [All Day],,,,
12-06-2018,2:00,EUR,L,German Factory Orders m/m,0.30%,-0.40%,0.10%,0.30%
12-06-2018,4:05,AUD,M,RBA Assist Gov Debelle Speaks,,,,
12-06-2018,5:00,GBP,M,MPC Member Ramsden Speaks,,,,
12-06-2018,5:34,GBP,L,30-y Bond Auction,1.91|2.4,,1.83|1.8,
12-06-2018,7:30,USD,L,Challenger Job Cuts y/y,51.50%,,153.60%,
12-06-2018,8:15,USD,M,ADP Non-Farm Employment Change,179K,195K,225K,227K
12-06-2018,8:30,CAD,H,Trade Balance,-1.2B,-0.7B,-0.9B,-0.4B
12-06-2018,8:30,USD,L,Revised Nonfarm Productivity q/q,2.30%,2.30%,2.20%,
12-06-2018,8:30,USD,L,Revised Unit Labor Costs q/q,0.90%,1.10%,1.20%,
12-06-2018,8:30,USD,L,Trade Balance,-55.5B,-55.2B,-54.6B,-54.0B
12-06-2018,8:30,USD,L,Unemployment Claims,231K,226K,235K,234K
12-06-2018,8:35,CAD,H,BOC Gov Poloz Speaks,,,,
12-06-2018,9:45,USD,L,Final Services PMI,54.7,54.4,54.4,
